parent;type;Attribute 1 Name;Attribute 1 Value(s);Attribute 1 Visible;Attribute 2 Name;Attribute 2 Value(s);Attribute 2 Visible;Attribute 3 Name;Attribute 3 Value(s);Attribute 3 Visible;Attribute 4 Name;Attribute 4 Value(s);Attribute 4 Visible;Attribute 5 Name;Attribute 5 Value(s);Attribute 5 Visible;Attribute 6 Name;Attribute 6 Value(s);Attribute 6 Visible;Attribute 7 Name;Attribute 7 Value(s);Attribute 7 Visible;Attribute 8 Name;Attribute 8 Value(s);Attribute 8 Visible;Attribute 9 Name;Attribute 9 Value(s);Attribute 9 Visible;Attribute 10 Name;Attribute 10 Value(s);Attribute 10 Visible;Attribute 11 Name;Attribute 11 Value(s);Attribute 11 Visible;Имя;Цена;Images;Categories;SKU;Tags;Tax class;В наличии?
60045;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Блуза;;https://sun9-84.userapi.com/sun9-4/impg/OCDjgyAe1U5qf7uFmGUWSelYlMkU03LeZ436fw/zPnmeaiEjQ8.jpg?size=459x604&amp&quality=96&amp&sign=a7490115a2c832a5e1716b302b23ab07&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Блузки и кофточки;60045;Блуза;УСН 6%;1
60045;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;60046;;;1
60045;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;60047;;;1
60045;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;60048;;;1
60045;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;60049;;;1
60045;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;60050;;;1
60045;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;60051;;;1
69869;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Блуза;;https://sun9-84.userapi.com/sun9-62/impg/cYeD-BjpWMKr4e-97xwTuU_WNRbCFXIIDHW1Jw/30PpnP60k28.jpg?size=509x604&amp&quality=96&amp&sign=db100c194f7df1d3810f983bb0295eb2&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Блузки и кофточки;69869;Блуза;УСН 6%;1
69869;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;69870;;;1
69869;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;69871;;;1
69869;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;69872;;;1
69869;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;69873;;;1
69869;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;69874;;;1
69869;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;69875;;;1
33978;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Блуза;;https://sun9-84.userapi.com/sun9-50/impg/Lyy6gB_JktfZe6VDlnHApk_46VB6j76zFByJ1w/XoRIeu-5A_Q.jpg?size=449x604&amp&quality=96&amp&sign=e6986e6644be859605a96034cd87abbc&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Блузки и кофточки;33978;Блуза;УСН 6%;1
33978;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;33979;;;1
33978;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;33980;;;1
33978;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;33981;;;1
33978;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;33982;;;1
33978;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;33983;;;1
33978;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;33984;;;1
55203;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Блуза;;https://sun9-84.userapi.com/sun9-22/impg/0ipn6jvbZTnCOHRXi6UZx5dxaUmvy-1JYZbq_w/fGg026yJnPw.jpg?size=604x599&amp&quality=96&amp&sign=61723ad4963893c24b0854719df9a8fa&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Блузки и кофточки;55203;Блуза;УСН 6%;1
55203;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;55204;;;1
55203;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;55205;;;1
55203;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;55206;;;1
55203;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;55207;;;1
55203;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;55208;;;1
55203;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;55209;;;1
13664;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48, 50, 52;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Блуза;;https://sun9-84.userapi.com/sun9-5/impg/gPmuPXKfO6TBOQpNrhiDInDI0s_yW7DODuLV4Q/_tOIEI8X4Fk.jpg?size=430x604&amp&quality=96&amp&sign=d5cbf24c3f8eb0a79b0ab3b460572f0f&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Блузки и кофточки;13664;Блуза;УСН 6%;1
13664;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;13665;;;1
13664;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;13666;;;1
13664;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;13667;;;1
13664;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;13668;;;1
13664;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;13669;;;1
13664;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;;;13670;;;1
41147;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;Классика;1;Блуза;;https://sun9-84.userapi.com/sun9-81/impg/JAw15kK41-E1lRxly5lF3OTe2e21OXIb1vgGCQ/xWDG7K4fihI.jpg?size=483x604&amp&quality=96&amp&sign=bb6885fb63b5606597baf1ce5d093f20&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Блузки и кофточки;41147;Блуза;УСН 6%;1
41147;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;41148;;;1
41147;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;41149;;;1
41147;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;41150;;;1
41147;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;41151;;;1
84777;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;Классика;1;Блуза;;https://sun9-84.userapi.com/sun9-86/impg/rhzn1hb2mRDJONLA7R51Dh-2wuyOwSPhBXjB_w/oEFMz6H-JE8.jpg?size=483x604&amp&quality=96&amp&sign=0c9a024410adce91051c025732e4b38c&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Блузки и кофточки;84777;Блуза;УСН 6%;1
84777;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;84778;;;1
84777;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;84779;;;1
84777;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;84780;;;1
84777;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;84781;;;1
90561;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;Классика;1;Блуза;;https://sun9-84.userapi.com/sun9-6/impg/KXbKY1BQdoRq86OnIpxZUMGP1PIKcptF27itJg/5pXh_sVAEE0.jpg?size=483x604&amp&quality=96&amp&sign=cf807eef230a86904da1cdde0938f1a1&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Блузки и кофточки;90561;Блуза;УСН 6%;1
90561;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;90562;;;1
90561;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;90563;;;1
90561;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;90564;;;1
90561;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;90565;;;1
39512;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;Классика;1;Блуза;;https://sun9-84.userapi.com/sun9-73/impg/ap_NOl4UWgPhX55o9Zy2Kvi0Vz0nwx7Da0-qKw/XhBw2Oi-bxc.jpg?size=483x604&amp&quality=96&amp&sign=3b3bbcda60911afa3942195fd6611261&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Блузки и кофточки;39512;Блуза;УСН 6%;1
39512;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;39513;;;1
39512;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;39514;;;1
39512;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;39515;;;1
39512;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;39516;;;1
53548;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;;0;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;Классика;1;Блуза;;https://sun9-84.userapi.com/sun9-78/impg/GAH_cHVh6bNCJpOyCnoCD84PT8jVyy7eK0m_Bg/4_zBxJLmBl8.jpg?size=483x604&amp&quality=96&amp&sign=2740d69797f64656bdb5b042ca794f9a&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Блузки и кофточки;53548;Блуза;УСН 6%;1
53548;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;53549;;;1
53548;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;53550;;;1
53548;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;53551;;;1
53548;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630;;;53552;;;1
13894;variable;Пол;Женщинам;1;Размер;46, 48, 50, 52, 54, 56;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;103105;1;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-87/impg/99IRvwKTx8q-0WW2lzZv6QnPEMlll1e-Hf8K1Q/VjOy3VuQt1Y.jpg?size=604x604&amp&quality=96&amp&sign=5a081e717940d2686128e9000d577a63&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;13894;Платье;УСН 6%;1
13894;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;13895;;;1
13894;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;13896;;;1
13894;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;13897;;;1
13894;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;13898;;;1
13894;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;13899;;;1
13894;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;13900;;;1
64474;variable;Пол;Женщинам;1;Размер;46, 48, 50, 52, 54, 56;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;103105;1;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-83/impg/J0E2wrrO5-XBp8Jk_U2g9g6N3y1noLhiYgzrig/zsbpV6pjW94.jpg?size=604x604&amp&quality=96&amp&sign=041b1e2e33f99f624e5c9e6a41ffb2d7&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;64474;Платье;УСН 6%;1
64474;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;64475;;;1
64474;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;64476;;;1
64474;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;64477;;;1
64474;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;64478;;;1
64474;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;64479;;;1
64474;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;64480;;;1
51000;variable;Пол;Женщинам;1;Размер;46, 48, 50, 52, 54, 56;1;Характеристики;;0;Сезонность;;0;Эластичность;;0;Состав;;0;Размерность;В размер;1;Длина;103105;1;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-63/impg/cjF9RRT7zKHIoRejAbFkWVWoBtmFLrqLBmiBJw/GXlGMaUG5hs.jpg?size=604x604&amp&quality=96&amp&sign=f96fc1d81cff09782acbc4f30ed4dd00&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;51000;Платье;УСН 6%;1
51000;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;51001;;;1
51000;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;51002;;;1
51000;variation;;;;Размер;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;51003;;;1
51000;variation;;;;Размер;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;51004;;;1
51000;variation;;;;Размер;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;51005;;;1
51000;variation;;;;Размер;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;51006;;;1
87468;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;Пояс в комплекте;1;Сезонность;;0;Эластичность;;0;Состав;Трикотаж;1;Размерность;В размер;1;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-64/impg/gzW1j2jkutZ3yxxhHijeIYG-coVyfFYPk9E63Q/_ZSYE81NUe8.jpg?size=484x604&amp&quality=96&amp&sign=6982b8c61ab84322efcafa7a050c27e6&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;87468;Платье;УСН 6%;1
87468;variation;;;;Размер;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;87469;;;1
87468;variation;;;;Размер;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;87470;;;1
87468;variation;;;;Размер;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;87471;;;1
87468;variation;;;;Размер;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;910;;;87472;;;1
40753;variable;Пол;Женщинам;1;Размер;42, 44, 46, 48;1;Характеристики;Пояс в комплекте;1;Сезонность;;0;Эластичность;;0;Состав;Трикотаж;1;Размерность;В размер;1;Длина;;0;Страна;;0;Оптовая цена;;0;Стиль;;0;Платье;;https://sun9-84.userapi.com/sun9-75/impg/phbGj3yP8CEHIQrRASxsM8bQkT8cUwIdm_jD2Q/4tEqSApAwP8.jpg?size=483x604&amp&quality=96&amp&sign=77354c60998c22ff5e90695eff3ec553&amp&type=album;Интернет-магазин Садовод,Интернет-магазин Садовод>Женская одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда,Интернет-магазин Садовод>Женская одежда>Повседневная одежда>Платья;40753;Платье;УСН 6%;1
